Product name,Product price,Product description,Product shipping,Product details,Product review,Product rating

"['meross Mini Smart Plug WiFi Outlet 16A, Alexa and Google Voice Control, App Remote Control, SmartThings, Timer, FCC and ETL Certified, No Hub Required, 4 Pack (Smile - 4 Pack)']","['CDN$37.99', 'Information Not Found']",['Information Not Found'],"[Free Shiping]","['APP Remote Control: Turn electronics on/off from anywhere on your smart phone with the Meross app. You can check to see the status of connected devices from anywhere any time. All data is securely transmitted and stored using AWS servers in US.Voice Control: Compatible with Amazon alexa, Google home assistant, SmartThings and IFTTT, control your home appliances with the smart plug by simply giving voice commands to Amazon Alexa or Google Assistant. No Hub Required.Compact Size: The smart outlet occupies only one socket, allows you stack two mini smart plugs in the same outlet, more convenient and practical.Schedule and Timer: Schedule connected device to turn on and off automatically, such as lamps, Christmas Lighting Strip, Fan. Added benefit of saving energy when lights are not needed or are left on by accident. Support sunrise and sunset setting.About Support: Please feel free to contact us (support@meross.com) without any hesitation and we’ll find a solution until you are satisfied.›See more product details']","['37', '37']","['4.5', '4.5']"

"['Nooie Smart Plug WiFi Outlet Compatible with Alexa Google Home, Mini Smart Socket with Schedule Timer, Remote Control and Child Lock Function, No Hub Required (2 Pack)']","['CDN$19.99', 'Information Not Found']",['Information Not Found'],"[FREE on First Order]","['SMART VOICE CONTROL - Compatible flawlessly with Alexa and Google Home Assistant. Simply say ""Alexa, turn on the Fan"" or ""OK Google, Turn off the living room light"" to control your electronics. Without the need for a separate hub or paid subscription service.TIMER FUNCTION MAKE LIFE EASY - You can turn on/off your electric devices automatically by setting a Timer and pre-set your house lit before coming home. Nooie Smart Plug make life easier and enjoyable.REMOTELY CONTROLLABLE - Control your home lights and devices with your phone anywhere, anytime. No more worrying about leaving home with lights or appliances on.ENERGY SAVING AND SAFE - Nooie Smart Plug lets you manage your electricity consumption more efficiently. With automatic schedules and daily routines, you can lower your energy bills and save the planet. Child-lock feature to temporarily disable the power button, stopping your children from accidentally turning on appliances. Comes equipped with overcurrent protection.SIMPLE TO USE - Plug your electronics to Nooie smart plug. Then download the Nooie Home app on your phone and set up it. And then you can control it easily with your phone.›See more product details']","['6', '6']","['4.8', '4.8']"

"['GoldenDot WiFi Mini Plug, Smart Home Power Control Socket, Wireless Control Your Household Appliance from Anywhere, No Hub Required, Compatible with Alexa and Google Home (4Pack)']","['CDN$37.99', 'Information Not Found']","['APP And Features Uses the easiest to set up user interface on the market making it powerful yet simple to navigate and set up. GoldenDot smart plug works by connecting to your existing home WiFi network (2.4G only) and syncs it’s status with the cloud continuously to give you on demand control of any of your home appliances wirelessly anywhere in the world. The response time is less than 0.5 seconds, and is packed with multiple settings and features such as Scheduled Timers, Countdown, and Smart Scenes that can adapt to you. Compatible with Alexa  1. Log in Alexa APP, Choose skills in the options bar, and search the Smart Life in the input box. 2. Select Smart life in the search results, and then click the Enable skill. If account has been bound, you can click on Disable Skill to remove your binding, and then click on the Enable Skill to continue to bind a new Smart Life account. 3. Input your user name and password that you have previously registered for Smart Life app (or register a new one). 4. When it prompt successfully linked, it means the Alexa account is linked with Smart Life account. Work with Any Appliance GoldenDot Smart Plug works with any appliance that you plug into it to give you instant wireless control. Any night light, air purifier, diffuser, Christmas Tree, Neon Light can become smart devices when you have the GoldenDot Smart Plug Provides lifelong free APP updates and control Instant Plug and Play! Turn any appliance in your house into a Smart Device Today! ']","[Free Shiping]","['CONTROL AT YOUR FINGERTIPS FROM ANYWHERE IN THE WORLD – Control any appliance that you connect to your GoldenDot Smart Plug from anywhere you are via our free app available on Android and iOS. Start your coffee maker early in the morning from your bed. Turn the fan on while sitting on your couch!ONE CLICK SETUP – No Fuss setup - Insert the smart plug into wall outlet and wait for blinking light, enter your home WiFi password and let the app do the rest. Quick setup takes less than 30 seconds to complete for most routers!ALEXA AND GOOGLE HOME IS AT YOUR SERVICE – The GoldenDot Smart Plug is 100% Alexa and Google Home compatible. If you have an Amazon Echo or Dot, you can download the “Smart Life” skill/action and control your smart plug with voice commands. Give your Smart Plug a meaningful name (e.g. nightstand lamp) and Alexa/Google Home will help you do the rest. (e.g. ‘Alexa, turn on/off nightstand lamp’)SMART SCHEDULES AND SCENES - Set up your night time routine and forget about it - Turn on night light at 8PM, and turn off at 12AM. Control your environment within your house effortlessly like you are living in Bill Gates futuristic home. Control multiple smart plugs with one tap, or create smart triggers that only activate when you want it to : Turn on Lamp every night at [Location Sunset Time]›See more product details']","['69', '69']","['4.0', '4.0']"

"['LoraTap Smart WiFi Bulb Socket E26 2 Pack Wi-Fi LED Light Bulb Lamp Timer Holder Adapter, Voice Control with Amazon Alexa and Google Home Assistant, App Control from Anywhere by Phone, 30W Max.']","['Information Not Found', 'Information Not Found']","[""Turn any ordinary bulb (incandescent excluded) into a smart wifi controlled light bulb with LoraTap Smart WiFi Bulb Socket. Just screw in a bulb - that's it! No Hub required! You can transform your normal bulb into intelligent (smart) while keep your style! Compatible with Alexa & Google Home: With a simple voice command, Amazon Alexa or Google Assistant will work for you, turning the connected devices on or off immediately. Warranty: The wifi light bulb sockets are CE and RoHS certified. LoraTap offers 1 year warranty on this product, any help you need, please contact our customer service.For indoor use only.Specifications Smart SocketColor: whiteVoltage: 100-120V AC, 50/60HzMax. Load: 2.5 AmpMax. Power: 30WScrew Base Type: E26Compatibility: E26 LED, CFL, Fluorescent bulbs, etc., but  NOT Incandescent Bulbs, Halogen Bulbs, or Tungsten Bulbs LED indicator light color: warm whiteBulb Socket Dimensions(Dia x H): 2.68 in x 2.83 in, it adds approximately 1.58 in to fixture height.Package includes2 x Wifi Light Socket1 x User Guide""]",['Information Not Found'],"['Voice Control: LoraTap smart lamp holders are compatible with Amazon Alexa (Amazon Echo/Dot/Tap)/Google Home, that allows you to turn on/off the lights with voice commands. It gives you an intelligent life, very convenient to use especially when your hands are fullApp Control: Download the free application ""Smart Life"" on your mobile phone, connect to your Wi-Fi (only 2.4 GHz) and you can control your lights remotely from anywhere with the Smart Life app and turn the lights on/off any timeTiming Function: No hub required, the sockets are compatible with most wifi routers. Screw the bulb socket in, you can transform your normal bulb into intelligent (smart) while keep your style! Set timer and countdown, or create scenes, the porch light can automatically turn on at night and turn off in the morningGroup Control: Set all the smart bulb sockets in one group, you can turn them all off with one key command. One wifi socket can be controlled by multiple mobile phones. Share it with your family members, everyone can control it easily. Perfect for hard-to-reach lamps without ON/OFF switchesWide Compatibility: Works with most E26 bulbs including LED Bulb, Smart Bulb, CFL Bulb, Fluorescent Bulb, Corn Light Bulb etc., but NOT Incandescent Bulb, Halogen Bulb, or Tungsten Bulb / voltage 100-120V AC, max load 2.5 amp, max power 30W. | Bulb Socket Dimensions (Dia x H): 2.68 x 2.83 in, it adds approximately 1.58 in (4 cm) to fixture height›See more product details']","['164', '164']","['4.2', '4.2']"

"['Nooie Smart Plug Works with Alexa Google Home WiFi Outlet Mini Smart Socket with Child Lock and Timer Countdown Function, No Hub Required for Smart Home Life (4 Pack)']","['CDN$39.99', 'Information Not Found']",['Information Not Found'],"[Free Shiping]","['【Smart Plug, Smart Buy】Compact size, keeps your second outlet free. Simply put into our plugs and download FREE Smart Life APP to start your setup. You can turn on/off lamps, fans appliances automatically, or control them remotely when travelling or at office as long as the plugs connect 2.4G WiFi.【Free Your Hands】 Enjoy your voice control journey with Amazon Echo Alexa and Google Home by just giving them voice demand.Settled back in the corner of the couch with a comfy blanket, tea, book and be able to turn the lamp off and on without getting up. No Hub Required.【Schedule & Timer】Unique Timer function meets your exact needs like turning off Christmas lights in 5 minutes/1 hour later. Nooie wifi plugs also help you plan your day and week. Customize schedule can automatically turn on the coffee maker at 8 am on week days.【User Friendly】Nooie sockets enjoy Child Lock and Sharing options. Child lock prevents children from unintended tampering with the plug. One click and you are ready to share with your friends and family to control your appliances together!【Safe & Sleek】 Made of quality components, Nooie cream smart plugs are FCC and ELT approved. Smoothe-edged and minimalist design can integrate into any modern interior home styles!›See more product details']","['111', '111']","['4.3', '4.3']"

"['Smart Power Strip, WiFi Surge Protector, Voice Control with Alexa & Google Home, 4 AC Outlets 4 USB Port with 6-Foot Cord, App Control Appliances, Individual Control, Timing Schedule, No Hub Required']","['CDN$39.99', 'Information Not Found']",['Information Not Found'],"[Free Shiping]","['ALEXA & GOOGLE ASSISTANT COMPATIBLE-This smart power strip support voice control (Alexa device and Google Home Assistant device sold separately)4 AC OUTLETS + 4 USB PORTS-Equipped with 4 outlets and 4 USB charging port for travel, home or office, provide a convenient power supply for home appliances such as fan, water dispenser, electric pot, TV, light, holiday decorating lights.You never come home to a dark house. Schedule the fan to turn on before you arrive. Sync lights and devices to sunrise, or pre-set times automatically ( NOTE: the 4 Outlets can be controlled individual ;4 USB ports are controlled as a one unit)APP CONTROLLED-Free ""Smart Life"" app control the smart power strip by your smartphone and tablet (iOS 8.0 or above/Android 4.4 or above). Support 2.4GHz Wi-Fi network, not support 5.0GHzSCHEDULE APPLIANCES & INDEPENDENT CONTROL-Schedule your appliances turn on or off anytime to fit your intelligent life and separately control each outlet as needed. Each smart outlet can be set up to 20 timing tasks. Support up to 30 smart phones controlSAFE & ENERGY SAVING-Smart power strip No hub required, Wi-Fi enable, Remote control your daily electrical equip with Security via Voice Control when you are indoor. There provide UL certification.Built in leakage, overload protection switch, product support Surge Protection, effective absorption of the sudden huge energy, protect the connection equipment from damage.']",['134'],['4.7']

"['Smart Plug Gosund 16A Smart Home Wifi Outlet Work with Alexa Google Home,4 Pack Mini Socket with Timer Function and Overload Protection, Support High Power Appliance, FCC ETL Certification']","['CDN$77.20', 'Information Not Found']","['Build a Safe and Smart Home with TanTan Works with Smart Phone APP and Amazon Alexa Connection: APP Step 1: Download the ""Smart Life"" App in your phone, and get an account.Step 2: Plug in your wifi outlet. Add smart plug device to smart life App. Step 3: Choose ']","[Free Shiping]","['REMOTE CONTROL: Control your electrical items via your phone app whenever and wherever you are after downloading the free app Gosund as long as there is a network. Ideal for someone who can not move around very well and needs easy access to turn on/off a deviceVOICE CONTROL: Compatible with Alexa, Google home assistant, control your home appliances with the smart outlet by simply giving voice commands to Amazon Alexa or Google Assistant. No Hub Required, the wifi plug works with any Wi-Fi router without the need for a separate hub or paid subscription service.SET SCHEDULE & TIMER: Get ready to have a smart home and create customized schedule to automatically turn on/off any home Electronics or appliances such as lamps, humidifier, coffee maker, etcSIMPLE & SAFE: This Alexa plug fits into any electrical outlet without obstructing other sockets. It uses PC V0 class flame retardant materials housing prolong service life. 100~240V available voltage range supports small or large power home appliances while adds security.QUALITY ASSURED: The mini smart socket features a sleek new design and is FCC ETL certified. If you encounter any problem or need support, please feel free to contact us directly. Our goal is customer satisfaction and we are committed to making it right for you.›See more product details']","['1,371', '1,371']","['4.5', '4.5']"

"['WiFi Smart Plug Socket Compatible with Alexa Echo/Google Home/IFTTT, Slitinto Dual Mini Smart Outlets with Remote Control Individually, Energy Monitoring and Timer, No Hub Required, ETL Listed (2)']","['CDN$48.99', 'Information Not Found']",['Information Not Found'],"[Free Shiping]","['【2 in 1 & 15A Maximum Load】- slitinto wireless WiFi smart plug mini 2 in 1 dual outlet design is very compact, only occupies a single outlet on your wall panel, without getting in the way of other plugs, Make one ordinary socket become two smart sockets. Two smart sockets can be controlled individually or in groups. Single smart socket can output a maximum load of 15A. When two sockets work simultaneously, it can intelligently distribute current.【Control From Anywhere】- Works with Amazon Alexa, Google Home and IFTTT. Control your lights and appliances with the smart plug by simply giving voice commands to Amazon Alexa or Google Assistant, No hub or subscription required. Even when you are not at home, you can remote control the power-on/off via Tuya "" Smart Life "" app or share control with your family. The smart and fun life you want is so simple!【Easy to Install and Stable Connection】- Plug in a slitinto dual version Mini Smart Plug, Download a free app from the App Store or Google Play, and use Wi-Fi network to set up your smart outlet in a few easy steps. Then you can manage your home on your smartphone or tablet from anytime, anywhere, or share it with your family and be controlled by different devices. Required a secured 2.4GHz Wi-Fi network.【Energy Monitoring and Timer】- Want to arrange a fan to open at noon to keep your house comfortable? Want to arrange to open the coffee pot every morning? slitinto smart outlet can help you automatically turn on/off the home appliance by setting a schedule or setting a timer. You can also view the connected device\'s energy report through the app to properly track energy usage in your home. Learn which devices consume the most energy to help you save money on your next electrical bill.【Power Off Recovery Function】- After a power outage, if the outlet is ON, when power returns, These smart outlets can automatically return to their original state, and there is no need to reset them. (60-Day money back, 2-year warranty and lifetime support)›See more product details']","['55', '55']","['4.3', '4.3']"

"['Smart Plug, KMC WIFI MiNi Outle Works with Alexa, Google Home & IFTTT, Smart Life, No Hub Required, Remote Control Your Home Appliances from Anywhere, ETL Certified,Only Supports 2.4GHz Network(4 Pack']","['Information Not Found', 'Information Not Found']","['Size\r\r\r\r\r\r:4 PACKManage your home, even from afar. Control from afar the KMC APP on Wi-Fi electrical outlet empowers you to remotely control your appliances, whether directly with your KMC app (on your smartphone/tablet), or with Alexa voice control set up at home. Use it at home, from the office, or even from a cafe with Wi-Fi. Even create custom schedules so you can ditch double-checking your appliances all the time! Make your home smart at saving energy and costs smart management actually helps eliminate excess consumption of electricity, since household devices can still eat up energy, even when not in use. This outlet also monitors a device\'s power usage via the KMC app, so you know how much power each device uses. Be smart about home! Save on your bill, and save valuable energy. Streamline home security Moreover, for the extended days you\'re away, replace old-fashioned timers that are limited in function. This smart outlet can turn on lamps on a set Schedule, or at a moment\'s notice as you\'re miles away. App Download：1.Search ""Smart Life"" on App store, Google Play, or Scan the QR code on the User Manual and install it. 2.Use the Smart Plug with ""Smart Life"" APP on your phone Download the ""Smart Life"" App; 3.Plug the Wi-Fi Smart Plug into any outlet; 4.Configure Wi-Fi Smart Plug preferences on the ""Smart Life"" App. 5.Use the Smart Outlet echo with Amazon Echo Alexa Set Your Echo Speaker by Alexa APP. Enable Our Skill in Alexa APP. Please keep in mind that the ""Smart Life"" App should be set up first before setting up the Alexa device.']",['Information Not Found'],"['COMPATIBILITY: Works flawlessly with Alexa, Google Assistant & IFTTT. No hub required. Requires a secured 2. 4 Ghz WiFi network, Android 4. 3 or above & iOS 8 or above.Voice Control, Hand Free: smart plug work with Alexa/Google Home/IFTTT, only say to them if you need turn on/off electricals.Timer Schedule & Device Sharing:KMC Controls smart plug with many group timing,, never come home to a dark house, also share the device to your family, it is no worried when you go out or if the phone not stand by.Easy Installation & Remote Control:Choose “Socket” on Smart Life APP, set up and remote control the smart plug, smart life, no hub required.Quality Assurance----The mini smart plug adopts ETL approved products, which will automatically disconnect and protect your equipment when it reaches 12A, and comes with its own insurance ($10 million). If the plug is defective, we offer two years of unconditional warranty and replacement service as well as lifetime technical support.›See more product details']","['726', '726']","['4.2', '4.2']"

"['KMC 4 Outlet WiFi Smart Plug Energy Monitoring Smart Outlet, Remote Control Wall Surge Protector, No Hub Required, Works Amazon Alexa/Google Home/IFTTT']","['CDN$43.91', 'Information Not Found']","['Size\r\r\r\r\r\r:1 PACK Ready for the Smart Home Era  The KMC Wi-Fi Smart Plug Mini 4-Outlet allows you to create customized schedules for your appliances so that they run on your schedule.You’ll find that automating your devices will help streamline your daily routine for a more efficient household. Smart plugs connect electrical equipment to Wi-Fi, control all electrical equipment at any time via 2G, 3G, 4G or Wi-Fi at any location. A simple timer function, you can protect the equipment safety, and can also control your excessive use of electricity. KMC APP interface profile and easy to use. Multi-Function Outlet  The smart plug has 4-outlet, there is a ""always on"" outlet and 3 individual control light outlet, and the smart plug from 1 outlet into 4 outlet and allow you to power up to 4 electrical devices,not only saves space but also high usage rate. you can control the smart plug using the KMC Smart or Smart Life app.  Remote Control from Anywhere  Have the Smart Plug work for you when you’re out of town. All home appliances connected to the smart plugs are controlled in one App.Set it to Away Mode, and the Smart Plug will automatically turn the light on and off to give the appearance that someone is home. Advantage  Support a variety of frequency band wireless network  Support smart connection Wi-Fi network, quickly complete the settings  Support status tracking, online understanding of energy consumption of electricity equipment  Supports up to 15 scheduled tasks in one time  One APP can connect all the plugs without limitation  The fastest time to reach the destination, experience the smart socket to bring your life fun!  Warning:  1.Please do not use the device under humid,high temperature environment  2.Please do not connect to any household appliances over 1875W ']","[Free Shiping]","['[MULTI-SMART PLUG]: The smart plug has 4-outlet, there is a ""always on"" outlet and 3 individual control light outlet, you can control the smart plug using the KMC Smart or Amazon Alexa, Google home app.[SMART REMOTE CONTROL]: The smart plug works with Amazon Alexa, echo dot, Google home and IFTTT to manage your home devices through voice control. You can control home appliances remotely and smartly by your phone or tablet using the smart life App, only needs Wi-Fi. No hub or subscription required.[CUSTOMIZE SCHEDULE AND TIMER]: you can pre-set times automatically turn on and off any home electronics or appliances in a specific time before arrival home or you are away, real time monitoring function you can check the status of devices connected on the smart plug.[REAL-TIME MONITORING]: No matter where you are , as long as there is a network, you can check the status of devices connected on the Smart plug, such as confirming whether it is on or off, and track how much energy it’s using.[SAFE IN USE - Max Load]: 16A , 1875W. Made by ABS flame resistance material. A built-in thermal sensor will automatically turn off overheating appliances,has encryption chip.30-day money back, 1-year warranty and lifetime support, ETL listed. A secured 2.4GHz WiFi network is required.Notes: After a power outage, outlets will retain their most recent setting to save energy.›See more product details']","['665', '665']","['4.0', '4.0']"

"['MoKo WiFi Smart Plug, Mini WiFi Outlet Mini Socket Work with Alexa Echo, Google Home, App Remote Control Timer Plug, 10A, Only Supports 2.4GHz Network No Hub Required, White']","['CDN$14.99', 'Information Not Found']",['Information Not Found'],"[FREE on First Order]","['COMPATIBILITY: Works well with Alexa Echo, Google Home. Requires Android 4.4 or above & IOS 8 or above. Use free App ""smart life"" in your smartphone or tablet to remote control your devices wherever, whenever. It is a great addition to build a ""Smart House"".REMOTE CONTROL & PROTECTION: Turn electronics on or off from anywhere with your smartphone using the APP. Support one-button switch power on/off, to provide charging protection for your household appliances and to prevent overcharging. When encountered a power outage, once power returns, this smart plug can automatically connect to APP again.SMART TIMING: You can do all kinds of scheduling and random circulating scheduling. Schedule your Smart Socket to automatically turn on and off your electronics as needed, such as humidifier, electric kettle, Christmas tree, coffee maker, lamp and electric fan. Save energy and avoid overheating conveniently.EASY TO INSTALL: No hub required. Just plug a device into the smart outlet and connect to WiFi network, download APP ""Smart life"" and follow the easy steps. ★ Only supports 2.4GHz WiFi Network, does not support 5.0GHz network ★ One electronic appliance per smart plug.CERTIFICATION & SAFETY: FCC certified, with over-voltage protection function. Made of premium PC flame retardant material with good insulation performance, it can ensure the safety of users. ★ Load Current: 10A Resistive Max ★']","['468', '468']","['4.2', '4.2']"

"['SIPAILING Smart Plug WiFi Mini Socket Compatible with Alexa Google Home, no hub Required -Timer Scene Setting Function-Control Your Devices from Anywhere (2 pack)']","['CDN$74.77', 'Information Not Found']","['Pattern Name:2 PackSIPAILING, specialized in IoT industry. The company has a committed workforce in R&D and manufacturing with products range of Wi-Fi Socket, Wi-Fi Power strip, Wi-Fi Bulb, Wi-Fi IR controller and ZigBee home automation system devices etc. Our Mission We uphold the company philosophy of ""Make life simple"", concentrate on developing more intelligence, smarter, simpler, portable products. Our products pride on making thousands family life more comfortable and satisfied. Why choose our smart plug? Have you worried about the house safety when you’re traveling? Do you sometimes forget to turn off your appliances when you are away from home? Don’t worry, start to use this smart plug to turn off the electrical devices and improve your home security when you are not available to set up some devices. Just download the free APP “eFamilyCloud” and then control your devices on APP from anywhere. Simple to set up and use Search for the eFamilyCloud APP on the App store or google play, you can also scan the QR code in your User Manual provided. Connect method1: Press the button for 6 seconds until the indicator light flash quickly then open eFamilyCloud APP to connect. Following the steps of User Manual. Connect method2: Press the button for 5 seconds again until the indicator light flash slowly, open APP, after the steps of ADD devices then choose AP mode, confirm the indicator light slowly blink. Following the steps of APP. Specifications: Model No.:V05 System Required: Android 4.2. above & IOS 8 above Radio frequency: 2.4GHz (802.11 b/g/n). 5Ghz is Not Supported Power: AC110V-240V 15A Max Load Power: 1800W AC Frequency:50-60Hz Working Temp.:-10~60℃']","[Free Shiping]","['【EASY TO SET UP】 Scan the QR code on the use manual and install free APP, please click register and set up an account on the app, connect the socket, done. Note reset the plug by press the switch button 3-5 seconds till it flashing before connectting, please note it only works on 2.4G wifi.【VOICE CONTROL】Control your home appliances with the smart plug by simply giving voice commands to Amazon Alexa or Google Assistant. No Hub Required, the smart plug works with any Wi-Fi router without the need for a separate hub or paid subscription service.【REMOTE CONTROL】 Even when you are not at home, you can control the power-on/off via eFamilyCloud app, which can be free downloaded from App Store or Google Play. Easy to use and install, required a secured 2.4GHz Wi-Fi connection, you can remote control each work of electrical equipment of family via android ,iphone, ipad , which will make your family more smart.【SET SCHEDULE & TIMER】 Schedule the Smart Socket to automatically power electronics on and off as needed, like setting lights to come on at dusk or turn off at sunrise. You can create a group for all of your smart devices and control them all with just one command. With the countdown timer feature, simply set a timer for the Smart Plug to turn off its appliance automatically.【FAMILY SHARE】 All Smart WI-FI plugs can also be controlled as a group. Share the smart plug to all family members in a minute, it is our responsibility to increase the happiness of you and each of your family number.›See more product details']","['16', '16']","['3.9', '3.9']"

"['TECKIN Outdoor Plug,Outlet with 2 Grounded Sockets,IP44 Waterproof, FCC,ETL Certified']","['CDN$39.99', 'Information Not Found']","['Specification:Model Number: SS31Waterproof Level: IP44Parameters: AC 100-240V 50/60HzMax Power: 1875W (Resistance loading)Max Current: 15ARated Voltage: 125VWorking Temperature: -20~60℃(-4~140℉)Remote Control: Smart Life APP (Compatible with Android 4.1/ IOS 8.0 or above)ActivatetheSmartLifeskillonAlexa:1.LogintoAlexaAPP,selectcapabilitiesintheoptionsbar,andlocatetheSmartLifeintheinputbox.2.Inthesearchresults,selectSmartLifeandclicktheEnablefeature.3.Iftheaccountisbound,youcanclickDisableSkilltoremovethebinding,andthenclickEnableSkilltobindanewSmartLifeaccount.4.EnteryourusernameandpasswordthatyoupreviouslyregisteredfortheSmartLifeapp.5.Iftherequestwassuccessfullylinked,itmeanstheAlexaaccountislinkedtotheSmartLifeaccount.Pay attention:1, Suitable for indoor/outdoor and damp locations. Not for water immersion or for using directly to water!2, Install the cord and unit above ground level at least 1.4M with receptacle facing download!3, Risk of electrical shock, do not open, no user serviceable parts inside refer servicing to Qualified service Personal.Warranty:The smart outdoor Wi-Fi plug come with free 12 months Warranty Guaranteed from purchase date. Email us for any query and you will get a timely and satisfactory reply.Email:support.us@teckinhome.com']","[Free Shiping]","['COMMON PLUG - The desktop charger features 2 charging ports and 3 outlets which not only save your space but also suitable for multiple devices.LIGHT WEIGHT -Light weight make the desktop power strip easy to carry, be a ideal choice for home use.QUALITY -The outdoor plug have long enough to use and the quality is very good.IP44 WATERPROOF - With ABS fireproof material and splash-proof design, features weather and impact resistant case withstands damp or wet conditions.WARM TIPS - Feel free to contact us via Amazon if you have any problems with TECKIN products.›See more product details']","['511', '511']","['4.6', '4.6']"

['Smart WiFi Bulb Socket Smart Led Bulb Adapter Work with Alexa and Google Home for Home/Office'],"['CDN$32.99', 'Information Not Found']","['Features: Delicate appearance and gorgeous appearance, make your life easier. Easy to install, convenient for family or office use. Compatible for Android 4.1 or higher & for iOS8 or higher. Works for Amazon Alexa and for Google Assistant for voice control. A smartphone can connect and control up to 150 bulb adapters. The bulb adapter can be controlled separately or in groups. Create wake-up timer or sleep timer to the bulb adapter to wake you up and put you to sleep. Schedule the intelligent Wi-Fi light switch to automatically power electronics on and off based on specific time you set. Control lights and appliances connected to the smart switch on or off wherever you have Internet from your smartphone or tablet by app.   Specifications: Input / output: 100-240V AC; 50/60Hz Rated current: 10/16A Max. load: 40W Wifi frequency: 2.4GHz; 802.11b/g/n Port: E26 / E27(optional) Shelling material: PC Working temperature: -20℃~60℃ Item weight: 69g / 2.43oz Package weight: 80g / 2.82oz Size: 8.8 * 6.5 * 6.5 cm / 3.46 * 2.56 * 2.56in Package Weight: 86g/3.0oz  Package list: 1 * Lamp Base Holder']","[FREE on First Order]","['❤ Delicate appearance and gorgeous appearance, make your life easier. Easy to install, convenient for family or office use. Compatible for Android 4.1 or higher & for iOS8 or higher.❤ Works for Amazon Alexa and for Google Assistant for voice control. A smartphone can connect and control up to 150 bulb adapters.❤ The bulb adapter can be controlled separately or in groups. Create wake-up timer or sleep timer to the bulb adapter to wake you up and put you to sleep.❤ Schedule the intelligent Wi-Fi light switch to automatically power electronics on and off based on specific time you set.❤ Control lights and appliances connected to the smart switch on or off wherever you have Internet from your smartphone or tablet by app. \u200b›See more product details']","['18', '18']","['3.5', '3.5']"

"['Smart Plug Alexa, Amysen -A Certified Works with Alexa, Echo & Google Home – Only WiFi 2.4G (4 Pieces)']","['Information Not Found', 'CDN$39.99']",['Information Not Found'],"[Free Shiping]",[''],"['244', '244']","['4.2', '4.2']"

"['WiFi Smart Plug Wireless Socket Work with Alexa Google Assistant IFTTT, Aigital WiFi Plug 2 in 1 Outlets No Hub Required, Remote Control Timing and Energy Monitoring Function']","['Information Not Found', 'CDN$28.99']",['Information Not Found'],"[FREE on First Order]","['☺【Voice Control】: This smart socket works with Alexa,Google Home and IFTTT to achieve voice control your home electronics without limitation.☺【2 in 1 Design】: Mini 2 in 1 smart outlet. Both outlets can be controlled individually or in groups, which make the function more stronger.☺【Remote Operation】: Use a free APP Smart Life to control it, you can turn on or turn off your home electronics anywhere and anytime.☺【Smart Timer & Energy Monitoring】: With Timer function, you can create schedules timer countdown for your connected devices; You can also monitor and control energy usage and costs.☺【Make life Wonderful】: Easily turn your traditional electronics to smart devices to make your life more wondeful and convenient.']","['35', '35']","['4.6', '4.6']"

"['Smart Plug WiFi Plugs Works with Alexa and Google Home to Voice Control, Mini ZOOZEE WiFi Outlet Smart Socket with Timer and Remote Control Function, No Hub Required (4 Pack)']","['CDN$37.99', 'Information Not Found']","['Size Name: 4 pack Style: SA101 Smart Mini plug Compatible with Alexa, Echo, Google Home and IFTTT (No Hub Required).required a secured 2.4GHz Wi-Fi connection, works with AC 100V-240V, 10A maximum load.  Key features: 1. Remote control 2. Voice control 3. Schedule function 4. Safe design 5.Device Sharing  6.Mini Size  Know about the Smart Life APP Step 1： Search ""Smart Life"" on App Store, Google Play or Scan the QR code on User Manual to download and install it. Step 2：Connect the plug to your local 2.4G WIFI with your phone connecting to it. Step 3：Set up your Smart Life account. Step 4：Insert ZOOZEE mini plug into an AC outlet. Step 5：Add Device>ELECTRICAL OUTLET and confirm the device in the App. Step 6：Easy Mode or AP Mode(Long press on/off button of the device for about 5 seconds). Step 7：Schedule your appliances. Specifications: Model: SA101 Input Voltage: AC 100-240v Output: 10A Maximum Load Max Load Power: 1100W Wireless Type: 2.4GHz  App Support: iOS / Android Warm Tips:   Only supports 2.4 GHz Wi-Fi network   Simplified steps to install App on your smart phone or tablet on Apple/Google Play Store  Compatible with Alexa, Google Home & IFTTT ']","[Free Shiping]","['Remote Control--- With smart life APP, you can check the real-time status and turn on/off your home appliance on the phone at any time and wherever you are.Voice Control--- ZoozeesmartplugiscompatiblewithAlexaandGooglehome.Freeyourhands.Easytocontrolyourhomeappliancebysettingthevoicecommand.Suchas“Alexa.Turnoffthedesklight.”.Timer&Schedule--- Setschedulestothesmartplugtoturnon/offyourhomeappliancesautomatically.Toavoidunnecessarycostsandpowerconsumption.Easy to Setup--- Mini plug saves space for a second plug. Just need 2.4GHz wifi network to pair the wifi outlets with Smart Life App. Then you can control your device using a tablet or phone.Services Support--- FCC and ELT certified. We are committed to the A+ services and we also offer 24/7 service. If you have any problem in using our plug, please feel free to contact us.']",['270'],['4.5']

