Product name,Product price,Product description,Product shipping,Product details,Product review,Product rating

"['[4X AUTO ZOOM] 1080P WiFi Security Camera Outdoor - GENBOLT Wireless IP Surveillance Camera System Pan Tilt Waterproof 4X Optical Auto Zoom Focus PTZ Camera,AI Humanoid Alarm Customizable Motion Detection,Instant Image Activity Alert,Array LED with 100ft Auto Day Night Vision,JAPAN 1080P Sensor,Loop Recording with Audio,Built-in 32G TF Card (WiFi Enhanced 2020)']","['Information Not Found', 'CDN$159.99']",['Information Not Found'],"[Free Shiping]","[""[AI HUMANOID MOTION DETECTION] - Sometime you will receive motion alert when unexpected motion detected.Improved Customizable Humanoid Motion Detection allows you to set 1-4 specific detection zone for your WiFi camera to detect motion, thus preventing false alarms like, plants moving in the breeze,snow,rain,dog,moth,fog,leaves twirled,lights brightness, and receive alerts ONLY for the area you care about the most, like the crib, dog house, etc.Say goodbye to annoying false alarms now![1080P FULL HD] - GENBOLT adapt JAPAN newest FHD 1080P chipsets & Korea Lens optimize picture.3dBi antenna offer longer tramsisstion distance than the normal wifi camera.Stable signal connection avoid frequent disconnection.WiFi Camera NOT ONLY work with Android/iOS/Windows,but also available with Bule Iris,iSpy,VLC,RTSP,FTP.[4X Optical Zoom] The camera provides complete surveillance with 1080P HD resolution and 4X zoom. You can control the 260° horizontal and 65° vertical pan and tilt remotely via phone/tablet/PC.Wi-Fi Camera can also match up with Bule Iris,iSpy,VLC,RTSP,FTP[SMART RECORDING] - Support 32/64/128GB TF Card with intelligent recording(with audio) to save more space.You can choose 24/7 or only record after triggered via app.Once alarm has triggered, a instant email(with live pictures) or mobile push alerts will be sent even you are thousand miles far away.The built-in 32GB TF Card offer you around 3-7days recording before it's auto LOOP RECORDING.[ENHANCED WIFI ANTENNA] - 5 dBi antenna offer longer wifi tramsisstion distance than normal wireless wifi camera.Stable signal connection avoid frequent disconnection.9.8FT POWER CABLE avoid such awkward situation like short cable any more.More setting files & steps please visit genbolt.com/download. Any Questions,Our Professional Customer / Tech Support Team will response within 24hours.Email: us@genbolt.com & CA Free Local Support :+1 (778)807-9710 (Monday Friday - 18:30 to 23:30).""]",['55'],['4.1']

"['Smallest Spy Camera Wireless Hidden WiFi,RETTRU IP HD Nanny Camera with Night Vision,AI Human Motion Detection,Cloud Storage,Live Feed Streaming,Remote Viewing for Security on iOS,Android Phone APP']","['Information Not Found', 'CDN$62.99']",['Smallest wifi hidden spy camera'],"[Free Shiping]","['✔✔✔【Super Mini Camera】: Dimemsion: 1.5 x 1.3 x 0.4 in. Weight:0.43 oz. ◆◆◆ Warn: This most HD, intelligent and compact camera, No Built-in battery(It becomes larger and just can works for short time if built-in battery).When used, the portable or fixed power supply need to be connected. ◆◆◆✔✔✔【Smarter monitoring】: This camera has motion detection alarm function and intelligent night vision. It can be used for home monitoring for a long time. In addition, you can set regular monitoring and specify the monitoring area. In addition, when you need high-precision motion detection alarms, you can purchase AI humanoid monitoring alarms in the APP. The camera will only alarm after detecting the human body, reducing false alarms due to the detection of animals or other objects.✔✔✔【Greater storage capacity】: This camera supports 8G ~ 128G TF card,Class 10 with FAT-32, which can save surveillance video from 2 days to 32 days. In addition, you can also purchase cloud storage space separately to store surveillance videos. ◆ Note that 64G ~ 128G memory cards need to be converted to FAT-32 first. You can get the formatted software from our official website. ◆✔✔✔【Remote monitoring】: The camera supports iOS, Andorid smartphones and Microsoft Window’s PC. You just need to install exclusive software on these mobile devices and register for a personal account. You can monitor the situation at home anytime, anywhere. ◆Note: This camera supports 2.4G Hz wifi only. Not 5G wifi. ◆✔✔✔【What you get】: 1 X Rettru wifi camera，1 X USB power cable,1 X USB card reader, and 1 X magnetic base. In addition you will enjoy a one-year warranty and an enthusiastic customer service team.›See more product details']",['30'],['3.4']

['Wireless Camera 1080P HD Monitor Home Dome Camera N_eye WiFi Mobile Phone Monitor Indoor Night Vision 360° Panorama（White）'],"['Information Not Found', 'CDN$39.99']",['Information Not Found'],"[Free Shiping]","['【Clear Image】The smart camera recording only needs 2G memory, 360° rotation angle, 1080P HD resolution, infrared night vision, and mobile phone remote real-time viewing. It supports remote viewing of monitoring screens on mobile phones, computers, and Tablet PC.【Two Ways Audio 】Insert a video card to automatically save the video when there is an object moving. After the video file is full, the system will automatically begin to overwrite the video file without manual deletion. The remote communication at any time and anywhere will enable the 360° stereo surround sound pickup to ensure a clear call. Zero distance voice intercom.【Humanoid detection】The indoor wifi camera combined with the application of artificial intelligence technology in the field of deep learning, targeted optimization algorithm, effectively filtering invalid alarms, making the alarm more accurate.【Privacy Protection】If you need to share to other mobile phones to view the video, you need to download the software and hunt the correct ID number and password on the added mobile phone to add it and protect the privacy of the user.High Technology make safe and easy life.【1080P Full HD Pan/Tilt camera】With large wide-angle lens, pan,tilt and 4.5x digital zoom functions,you can see crystal clear videos with the 1080P full HD camera,can remotely control the camera and monitor every corner of your home in real time.']",['309'],['3.5']

"['D-Link Full HD 1080p Pan/Tilt/Zoom WiFi Indoor Security Camera/Cloud Recording, 2-Way Audio, Motion Detection & Night Vision/Amazon Alexa Echo Show/Echo Spot/Fire TV, Google Assistant (DCS-8525LH)']","['CDN$129.99', 'Information Not Found']","['You home is you castle! Protect more of it with the Full HD Pan & Tilt Wi-Fi Camera (DCS-8525LH). The DCS-8525LH gives you a 360 view of your home with its remote Pan and Tilt design. The DCS-8525LH gives you crystal clear 1080p HD resolution so you don’t miss any details. Two-way audio lets you have a real-time two-way conversation through the camera. The built-in IR LED provides 16 feet of night vision in total darkness and with automatic push alert notifications whenever loud noises or motion is detected, you’ll never miss a moment. Watch recordings and streams live HD video to your smartphone or tablet with the free mydlink app. When it comes to recording options the Full HD Pan & Tilt Wi-Fi Camera (DCS-8525LH) has you covered with the ability to choose to record to a microSD card or your mydlink cloud account with free and paid options. The DCS-8525LH works with Alexa and Google Assistant allowing you to stream live video to a compatible Google Chromecast, Fire TV or Alexa Spot. And with IFTTT integration, you can trigger other smart home devices based on motion detection from your camera.']","[Free Shiping]","['See the entire room - Ultra-smooth 170 Degree pan and 120 degree tilt capability with 4x digital zoom lets you keep an eye on a larger areaHigh Definition resolution and visibility - full HD 1080P video resolution gives you crisp, clear and detailed live and recorded videoStream and cast - watch live video streaming on Fire TV, echo spot or on Google Chromecast. Works with both alexa and Google AssistantTalk through your camera - have real-time two-way conversations with people at home or just tell the dog to get off the couch With two-way audioRecording options - Choose where to record with options of free and paid cloud recording to your private account or microSD card which can be viewed on the mydlink app']",['63'],['3.9']

['Hikity Outdoor Security Camera Wireless 1080P PTZ IP Dome Camera Wifi Surveillance Camera Whole Aluminum Alloy Material Two-Way Audio Motion Detection Alert Waterproof Night Vision Metal Housing Support SD Card'],"['Information Not Found', 'CDN$126.99']",['Information Not Found'],"[Free Shiping]","['PTZ Dome Camera: download app on your phone and connect to 2.4GHZ network. It is easy to set up follow the instructions. Supports PTZ rotation control and zoom in/out on by tapping the screen, wide-angle lens combined 355° horizontal & 90° vertical rotationTwo way Audio: Built-in speaker and microphone, with real-time bi-directional voice intercom between phone and camera. You can see the image/live video on smart phone(iOS/Android). Allow 5 devices to monitor your home simultaneouslyMotion Detection Alarm Alert: camera supports human move tracking, when motions are detected, your app will receive the notification. This camera suitable for indoor and outdoor use, prevent theft, robbery and vandalism in the home or businessWaterproof& Night Vision: IP66 waterproof grade, can be used normally even in heavy rain and lightning weather. Equiped with 6 powerful IR-LEDs for night vision range up to 40mLocal Backup & Cloud Storage: Support Micro SD card (up to 128G)， every potential danger will be automatically recorded to the SD card. It also supports the ""cloud"" storage (pay-per-use). For any problems, please contact us by email walter97@126.com']",['19'],['3.9']

['UGI Home Security IP Camera Light Bulb Surveillance Cameras 360 Degree Wide Angle Fisheye Lens HD 960P Panoramic Wireless Wi-fi Camera iOS and Android Phone APP Monitoring Spy-Wireless Indoor Outdoor'],"['Information Not Found', 'CDN$35.99']",['Information Not Found'],"[Free Shiping]","[""► [Simple and easy wi-fi setup: Quick Wi-Fi setup.(Does not support 5G wi-fi network,only support 2.4G wi-fi network) via iOS or Android Smartphone using supplied APP; ( Tips:If you still can't connect according to the instructions.Please reset the network settings on your phone and reconnect the camera )Also,if you have any problems,please send email to us via Amazon,we will reply you within 12 hours.► [Motion detection: Get informed about every movement in your house via phone push notification or store the alert pictures on Micro SD; The motion detection sensors 'feel', If any motion detected, will Alerts through APP push notifications(IOS and Android) to keep you notifie► [By photo resistor sensor switch, LED lights night vision 10M, (optional IR-CUT automatic switching) never miss a moment, day or night, Communicate with family, friends and your pets on mobile devices; Talk to camera or listen to camera, there is no distance to communicate with anyone► [Super wide view angle: 360-Degree panoramic view angle with 1/3'' fisheye Lens, no blind area, see the entire room in stunning HD video quality during the day or at night; 960P HD Video format: 1280X1024(1.3MP) Resolution with genuine color by H.264 compression format► [Two-Way Audio Communication and Saving in SD card:With the built in speakers and microphones,you can conduct two-way communication. Supports up to 128G (min 8GB)Micro SD card (TF memory card).(not supplied with product).""]",['155'],['2.9']

"['LITSPED WiFi Hidden Spy Camera Bluetooth Speaker Surveillance Camcorder with 33ft Night Vision, Hd 1080P Nanny Cam, 160°Angle Motion Detection ,Record Sound,App Live Control and Viewing Security Camera for Home Office']","['CDN$105.99', 'Information Not Found']",['Information Not Found'],"[Free Shiping]","['Bluetooth speaker hidden camera】:This hidden camera is concealed in that looks like a normal bluetooth speaker,it’s totally not noticeable while the secret camera is recording video and audio.It does not contain a battery, it must remain plugged in to work, allowing the camera and music to play more stablely.(Special period, if you choose expedited delivery, the product will be delivered within one week)【Night Vision & Motion Detection & Alarm Push】: This spy camera was built-in 15 night vision IR and 32ft night vision monitoring distance, in low light conditions,when someone comes , alarm notifications will be pushed to your cell phone as soon as the motion Detection is activated.【Wifi camera remote monitoring via IOS / Android APP】: This wifi camera could be connected to your home wifi internet network.Operation is very simple, you could view the image of your house, pets, kids or elder from no matter where you are in the world through your phone, tablet or computer real time.【HD 1080P & Multifunctional APP IP Camera Remote Video Recorder】: This wireless security camera with clear HD 1080P video and 160 degree wide angle lens, 4x digital zooming with H.264 compression. Alarm recording and timing recording on micro TF card; also you could adjust the resolution (1080P, 2K 4K). The TF card will be Looping Recording, this indoor camera could be monitoring your home office shop security 24/7.【NO RISK of PERSONAL INFO】:This Babysitter camera’s video Will only be saved on your phone and TF memory card (This product does not contain TF card).Wont be saved on any servers or forwarded by manufacturer. If you have any question, we will reply you within 24 hours. One-Year quality warranty.If you need an electronic user manual or any questions, please contact our after-sales team by email.']",['22'],['3.6']

['ICAMI HD Security Dome Camera 1080P Wireless IP Camera WiFi Surveillance System with Motion Detection'],"['Information Not Found', 'CDN$62.99']",['Information Not Found'],"[Free Shiping]","['★60 Second WiFi Quick and Easy Set Up or Wired Quick Installation.NOTE:it does NOT provide zoom pan or tilt functionality.★Support smart phone(iPhone, Android) APP for remote view anytime&anywhere★Indoor IR Dome WIFI IP camera with 15pcs IR LEDs that supports HD real 1080P(1920*1080) image display,Full Metal Casing★Motion Detection and Email & FTP Alarm, Built-in SD Card Slot, Max Support 64GB TF Card for Auto Recording.★P2P cloud technology, one step into internet by QR code scan;works with multi brands NVR, Hikvision, Dahua,etc']",['101'],['3.8']

"['Mini Spy Camera WiFi, Relohas HD 1080P Spy Camera Wireless Hidden Live Streaming, Upgraded Night Vision/Motion Activated Spy Cam Nanny Cam, Security Camera for Home and Outdoor (with Cell Phone APP)']","['Information Not Found', 'CDN$69.99']",['Information Not Found'],"[Free Shiping]","['❤️ Remotely Monitoring 1080P HD Spy Wireless Hidden Camera Wi-Fi: This portable mini spy camera could 24/7 LIVE STREAM your footage from anywhere in the world. Built-in rechargeable 800mAh battery powered, works anywhere there is a WiFi signal or cellular service. If without Wi-Fi, Relohas small camera can also record video and save it to micro SD card for your outdoor recording❤️ Easy to Hide Mini Spy Camera for Any Places: The cam is separated from the fuselage, Just 0.79 in, 1.41oz cube with zoomable Design, Camera can extend 8.47in to hide and no one will notice it. Come with hook function and strong sticker, can be used in many places❤️ Upgraded Auto & Manual Night Vision: The BEST NIGHT VISION Spy Camera on Amazon, with invisible lamp beads, excellent night vision gives you a clear view of everything in the evening. NO light, NO sounds without an intruder suspecting he is being watched and recorded ( You can manual to turn off the night vision as well)❤️ Motion Detection Alarm with Picture: When going out, set the camera to warn by message & images to your phone when motion is detected. With the upgraded intelligent motion detection, now you can set the sensor sensitivity manually ( Low/Medium/ High) to help prevent false alarms❤️ Four Recording Modes for Your Choice: 1. Full-Time Recording Mode: Insert the micro sd card, this mini cam will auto turn on 24 hour loop recording mode ( Works Without WiFi) 2. Timed Recording Mode: The camera just record within a preset time period. 3. Motion detection Recording Mode: Mini camera just records when it detects moving objects 4. Phone Recording: Click ""Video‘"" button to turn on/off the recording']",['441'],['3.2']

"['PTZ Wireless Security Camera Outdoor Indoor Surveillance Bullet Camera WiFi IP Camera with FHD 1080P, IP66 Weatherproof, Night Vision, 2-Way Audio, Motion Detection Alarm IP Remote Intelligent Camera']","['Information Not Found', 'CDN$69.99']",['Information Not Found'],"[Free Shiping]","['Easy Installation and WiFi Connection: download "" 360 Eyes"" app on your phone and connect to 2.4GHZ WiFi. with the connection to the APP, it is easy to set up follow the instructions. Then you can watch real-time video to monitor your home at any time5 Persons Online Simultaneously & Two way Audio: this IP camera allow 5 persons to watch video and monitor your home at the same time. Built-in speaker and microphone, with real-time bi-directional voice intercom between phone and cameraIR Night Vision & IP66 Waterproof: with 2 megapixel CMOS sensor and 2 Infrared lamps, capture clearer details and give you clearer videos and pictures at night. IP66 waterproof, strong enough to withstand severe weather in outdoor, even in stormy and snowyMotion Detection & Alarm Alert: Detect and record motion trajectories and It also push alarm message to the APP in time. It also supports recording alarm videos to a local micro SD card (128G Max) (not included)PTZ Medium Speed Dome: camera head are rotatable with 355° Horizontal and 80° Vertical, which makes it easier to control/mobile camera on mobile app. lifetime technical support, if you have any question in use, please contact email walter97@126.com']",['105'],['4.1']

"['CACAGOO Video Baby Monitor with Camera and Audio, 2.4Ghz Security WiFi Camera, Home IP Camera with Night Vision/Motion Detection, Remote Monitor with iOS, Android App - Cloud Service Available']","['CDN$29.79', 'Information Not Found']",['Information Not Found'],"[FREE on First Order]","['FULL 1080P HD & Stunning IR Night Vision - The baby monitor video baby monitor indoor camera baby camera security camera dome camera pet camerafeatures High-quality versatile Full HD 1080P 2.0 Megapixel live video for every day and every night. With 6pcs IR LEDs and 15m IR distance, IR-Cut Night Vision gives you fantastic night experience, you will never be in the dark.Smart Pan/Tilt/Zoom Baby Monitor with Camera and Audio- This video baby monitor baby wifi monitor video monitor smart camera ip camera home camera wifi wireless security camera surveillance cameraprovides wider viewing angle with horizontal 355 degree(pan) and vertical 70 degree (tilt) for 360°full coverage of your home. Typically used for business and home security for baby monitor, toddler / elderly camera, pet camera.Fast Wifi Setup - Video baby monitor baby camera monitor audio baby camera nanny camera dog camera support remote monitoring and playback on mobile phone and PC. Fast one-step setup via QR code configuration, live view stream video and two-way audio directly to your iPhone / Android smartphone or pad. You will never miss a moment on this 1080P indoor camera two way talk video baby monitor.Advanced Motion Detection - This baby camera monitor baby video monitor puppy camera smart wifi camera Integrated PIR motion detector, which is notified immediately if the camera detects a malfunction or an alarm is triggered. Support the preset position; once the camera is triggered, it will be rotated to record video with voice prompts.TF Card Storage & Cloud Service - This baby monitor with camera and audio support Max 128GB TF card (not included). Additional cloud storage service provide 7 * 24h automatic recording to ensure that all of your videos are secure and protected. It also supports multi-person online monitoring.']",['163'],['3.3']

"['CACAGOO Outdoor Security Camera, 1080P WiFi Wireless Outdoor Camera Surveillance Cameras Home Security Camera, Two-Way Audio, Work with Alexa, Motion Detection for iOS Android']","['CDN$59.99', 'Information Not Found']",['Information Not Found'],"[Free Shiping]","['【1080P Capture More Details】Our outdoor security camera wireless security camera built with 0.1Lux/F1.2 progressive image sensor provides you with a 1080P HD video. Our surveillance camera outside security camera system with a super-wide 90°viewing angle, allows you to cover more ground and keep more of what matters to you safe. Please format the sd card before inserting the card. The format of sd card need to be fat32 or class 10.【Smart Motion Detection& Night Vision】Equipped with 66 ft night vision and advanced motion detection,this security camera home security camera is just what you need to improve the safety of your home and family. Receives motion alert notifications and footage via your phone with the “YI IOT” app. Playback and record professionally on your pc/phone. Outdoor security camera wifi outdoor camera with automatic double IR-CUT filter and 18 LED infrared lights,provides up to 66ft vision.【Powerful IP66 Weatherproof】This weatherproof security camera indoor/outdoor surveillance camera supports a temperature range of 14℉--104℉（-10℃--40℃）, can be used in severe weather such as snowstorms, heavy rain, etc. IP66 weatherproof makes it ideal for outside use and will keep recording on any weather. Its sturdy appearance, extending security camera’s lifetime. A strong backing to protect you and your family!【Free 6-second Motion Detection Video& Two Way Audio】This wireless security camera will automatically save the latest 7 days of motion detection video. You can watch 6s video without buying a cloud service. Just insert a sd card. Supports max 64GB micro SD card(SD card is not included). A built-in microphone and a high-power speaker allow you to communicate with your family. This outdoor security camera uses the deterrent alarm immediately emits a warning sound to deter uninvited guests.【Additional Value Added Services】Upgraded 3m power cable provides great convenience for you to install this outdoor security camera. This security cam is Echo Show supported, you can use Alexa to voice control of the outdoor security camera. Control this security camera surveillance camera with your voice by saying, ""Alexa, show me the garden"" to view a live stream from your home security camera. We also provide a advanced wifi wireless security camera to each of you.']",['90'],['4.1']

['Security Camera Wireless HD 1080P WiFi Home Dome Surveillance Cameras Two-Way Audio Motion Detection Night Vision Pan'],"['CDN$49.99', 'Information Not Found']","[""【Tips】 Bnoia camera covers a 12-months service. Replacement service within 30 days. Back up by efficient customer service team and professional tech support. Your question will have a quick respond from us. Please don't hesitate to contact us , if you have any concern or product problem.  Share With Your Family Through the security camera, you can share the videos with families instantly, all the family members can know what's happening in your house at the first time.  Smart Cruise & Alarm: Remote control the IP Camera to rotate 355° horizontal & 100°vertical, with the auto-cruise function ,it creates a panoramic coverage without blind zone. WiFi Camera can monitor movements then send notification to your mobile phone to prevent your home from invasion.  Easy Installation: IP Camera is easy for users to set up,only with few steps you can pair the IP camera to WLAN or WIFI. And it won't be out of signal easily  Video Encryption: The unique encryption technology is adopted by this IP camera to save videos on micro SD card. Nobody can copy the SD card's video file through the card reader even when your camera or SD card is stolen. Video files in SD card can only be accessed by yourself in your own account.  Specifications: Compatibility：iOS & Android smart phone Micro SD card:8-128G(NOT INCLUDED) Protocol support：HTTP/DHCP/IP/TCP/UDP PTZ：pan:355° tilt: 100° wide-angel：90° Resolution: 2 million pixels, 1920 x 1080 (1080P) Infrared light：850nm 9PCS,range up to 28 feet Night Vision : IR-CUT Filter will switch automatically WiFi LAN Frequency：2.4GHz,WPA2 encryption, IEEE802.11b/g/n Functions：anti-noise,2-way audio,night vision,motion detection Power: DC 5V/1.0A  Package: 1*IP Camera 2*Screw 1*Power cable 1*Power plug 1*User manual""]","[Free Shiping]","[""【 1080P Full HD and Night Vision】1920*1080P resolution ensures crystal clear image quality. Advanced night vision with 9 built-in infrared LED lights reaches 28 feet in darkness. Secure your home day and nigh.NOTE:ONLY SUPPORT 2.4GHZ WIFI,DOESN'T WORK 5GHZ WIFI【 Wireless connection and Motion Detection Alerts】Inserted the micro SD card(8-128G Micro SD Card,Card Not Included), this wireless camera detects motion activities, then pushed alert notifications to your phone. You just open your phone and know what happened in your home. The wireless camera support all Android and iOS phones【 Wide Angle and Free PTZ】The camera has 355°pan and 100°tilt with 100°broad field of view, creating a complete 360° viewing angle. Special feature-panorama shot covers 15 bookmark positions.Camera turns to the bookmark position simply with a tap. Even the most unnoticeable corner can be detected【 Remote Monitor】Keep tabs on your family ones even when you are thousands miles away. Compatible with Android/IOS smart phone【 Two-Way Audio】Responsive microphone with a built-in anti-noise filter for clear 2-way Audio experience. You don't just watch, you can listen and talk to your families""]",['369'],['4.2']

['Mini Spy Camera Wireless Hidden Camera 1080P WiFi Nanny Cam Indoor Outdoor Home Small Security Camera with Motion Detection IR Night Vision'],"['CDN$69.99', 'Information Not Found']","['1080P Real-time Remotely Monitoring Mini WiFi Camera  Specifications * Model: H8 * Weight: 60g * Lens Angle: 150° * Image Format: MJPG * Video Format: AVI * Resolution: 1080P; 30fps * Power Input: DC 5V/2A * Night Vision(Max): 16ft (5m) * Battery Capacity: 300mAh * Charging Port: Micro USB * Minimum Illumination: 0.001 Lux (IR On) * Wi-Fi Signal Frequency: 2.4GHz * SD Card (NOT INCLUDED): 8G-128G/C10 * Size: 43mm x 32mm x 16mm * Operating System: Android/iOS  Key Features Playback any video on any times. 24/7 Live Video / 150° HD large angel viewing Clear night vision, day and night surveillance Support multiple users access simultaneously Support up to 128GB TF card local storage Widely compatible with for IOS/Android phones, tablets. Remote control with 2.4GHz WIFI network (not support 5GHz) Motion detection notification, snapshot,video recording on app Easy to setup, no complex cables any more  Two Methods About WIFI Connection With Smart Phone 1. Wireless WIFI connection with phone(by router) for remote control wherever you go.  2. Built-in with WIFI hotspot, you can connect phone to the camera WIFI directly that remotely control(within 10meters) even there is no network.  Methods of Installation 1. Put the camera on the attached holder to firmly stand on countertop 2. Simply attach it to a metal objects such as table leg, bike, backpack, elsewhere that can be absorbed by magnet. 3. With USB cable, insert into PC USB port directly for power supply, and record while charging.   What’s Included * 1 x Mini Camera * 1 x Holder * 1 x User Manual * 1 x USB Power Cable  Guarantee * 24/7 customer support with a trusted 30-day guarantee and 12-month warranty.']","[Free Shiping]","['1080P HD MINI CAMERA - Equipped with high-quality sensor, 150° wide-angle lens, this mini camera comes with video/loop recording, camera, motion detection, infrared night vision, remote view, time display and other functions. Micro TF card up to 128GB.NIGHT VISION - 1920*1080P FHD resolution and 4 invisible infrared lamps which ensure night vision up to 16ft (5m), our wireless hidden camera allows you to see everything clearly even in the dark or low light conditions.MOTION DETECTION - This mini security camera adopts 150° wide-angle lens, which covers your home with a large viewing angle that you will never miss any corner. With intelligent motion detection sensor, once a motion is detected, the hidden camera will send Push Notification to your phone. You can login the App to see what’s going on in real time and never worry about missing something important.REMOTE ACCESS - Built-in with WIFI module, the small nanny cam allows you to remote view your home live video simultaneously anytime, anywhere (allow multiple users access the wireless camera at the same time). With the 300mAh built-in battery, mini hidden camera can work continuously for about 45-60 minutes, perfect for conferences/lectures/ seminars/outdoor activity recording, car camera or evidence collection, etc.MAGNETIC FOR EASY SETUP- Quick setup indoor security camera can be easily stuck on a metallic surface, no complicated plugs or wires but with attached mount for cars and bikes, or just put on the table. Connected it with your smart phones, tablet and via WiFi, which can be setup in minutes and simple to operate.']",['91'],['4.1']

"['Wireless Spy Camera WiFi Hidden Camera with Audio and Video, Mini Spy Hidden Camera Detectors, Nanny Camera with Real-Time Monitoring, 1080P HD, Night Vision, 150° Wide Angle (Android, iOS, Windows, Mac)']","['CDN$59.98', 'Information Not Found']","['How it works for you:  With 1080P HD video, 150 wide angle, built-in rechargebale battery, improved night vison, motion sensor, this wifi spy hidden camera is equiched with many cutting edge recording camera technology. Once it is connected with your smartphone or other devides via your house wifi network, you can view the real-time videos instantly from your devices ANYTIME and ANYWHERE. Besides working with wifi network, it can also work without wifi. With the provided 32G SD card, this spy camera can record videos and save them into the SD card automatically. You can fix it anywhere with the provided accessories. Using it perfectly as a security camera, nanny cam, baby monitor with camera, outdoor camera, this mini wifi spy hidden camera can fulfill all your needs!  Tips:  This spy camera only supports 2.4GHz Wi-Fi network, not supports 5GHz. This spy camera can only be set up in app on Android/iOS smartphone, once it is set up, you can share it to any devices you want, tablet or computer. This mini hidden camera can work without wifi too. Just make sure to insert the SD card, then it will start recording and save footages to SD card. Night vision distance: 5m After fully charged the battery, this spy camera can work for about 60 minutes. Never stop working while charging.   Packing list: 1x Mini Spy Hidden Camera1x 32G SD Card 1x Magnetic Bracket 1x Iron Sticker 1x USB Charging Cables 1x Mini USB Charging Cable 1x Instruction']","[Free Shiping]","[""【1080P Full HD Video & 150° Wide Angle & Clear Night Vison】This spy hidden camera records HD video at 1920 x 1080P at 30 frames per second. 150 ° wide angle lens offers a wider field of super clear vision, you can capture more details in the entire room. In addition, there are 6 pieces of invisible infra LED light for improved night vision. Even in the dark, you can also see clearly what’s going on.Supports recording while charging, it can work 24/7, you will never miss a moment.【Remote Real-Time Monitoring & Motion Detection】Download the App on your smartphone (Android, iOS) or other devices, set up this spy camera in App via your house Wi-Fi network. Then you can view real-time video instantly from your phone ANYTIME AND ANYWHERE. Once moving object is detected by this hidden camera, you will receive real-time push notification from your phone. Always keep an eyes on what’s going on in your house, your office or stores, etc.【Two Ways to Work-Wi-Fi & SD Card 】Works with wifi network: This wifi spy camera can be set up in app via 2.4GHz wifi network, you can view what's going on remotely from your devices: smartphone, tablet (IOS & Android), Windows/Mac computer. Works without wifi network: Insert a 32G SD card (Included) into the slot of this hidden camera, then it will record videos and save them to SD card. The mini spy camera supports loop recording.【User Friendly】It is super easy to set up and get it work for you. One app can support multiple hidden cameras. If you get one for your house, one for your office, and one for your car, you can set up all of them in your phone, and monitor the three places instantly in one app. You can also share your spy camera with your family members. One hidden camera can support up to 16 users to connect at the same time.【Fix It Anywhere】You can fix this spy hidden camera anywhere you want. With the 360° rotateble magnetic bracket, you can get your perfect angle to mount your spy camera on the table or other places. With the built-in magnet, you can fix it on any iron surface. With the provided sticker, you can also mount it on the wall. This mini hidden camera measures only one inch. Use as a nanny cam, monitoring system, body camera, sports action cam, or on a drone, this spy camera can fulfill your needs.""]",['3'],['4.6']

"['D-Link mydlink HD Pan & Tilt Wi-Fi Camera, 360° View, Auto Motion Tracking, Amazon Alexa, Google Assistant, Sound & Motion Detection, 5M Night Vision, Cloud or local microSD recording (DCS-8515LH)']","['CDN$49.99', 'Information Not Found']","['The HD pan & Tilt Wi-Fi camera (DCS-8515LH) takes home monitoring to a whole new level. Not only can it pan and tilt, allowing you to monitor more of your home with one camera, It will also automatically track moving objects and alert you to their presence. Combine this with the convenient panoramic view angle selection navigation, night vision, motion detection, two-way audio, compatibility with Google Assistant, amazon Alexa, and IFTTT, as well as both cloud or local storage options, and you have the ultimate home monitoring solution for the family on the go.']","[Free Shiping]","[""Get a 360° view of your room - 120° angle lens with ultra-smooth 340° pan range and 105° tilt capability lets you keep an eye on a larger area all in 720p HD clarityAuto Motion Tracking – Automatically pan to follow moving entities so they're never out of sightPanorama View Angle Selection - See the camera’s range of view and tap to jump to a specific areaNight Vision - Night time monitoring is now easier than ever thanks to built-in infrared LEDs that let you view up to 5 meters in the darkMotion and Sound Alerts - Receive a snapshot and the option to call a designated contact when sound or motion is detectedStream and Cast - Watch live video streaming on Fire TV, echo spot or on Google Chromecast.Works with both alexa and Google AssistantTalk through your camera - Have real-time two-way conversations with people at home or just tell the dog to get off the couch With two-way audioRecording options - Choose where to record with options of free and paid cloud recording to your private account or microSD card which can be viewed on the mydlink appPrivacy Mode - Just turn it on with the mydlink app, and the lens is covered completely, giving you maximum control over your privacy whenever you need itShow More""]",['11'],['4.1']

